Child_Term,Parent_Term,Relation
GO:0045990,GO:0006355,is_a
GO:0007532,GO:0006355,is_a
GO:0007532,GO:0007531,is_a
GO:0006359,GO:0006383,regulates
GO:0006359,GO:0006355,is_a
GO:0006357,GO:0006366,regulates
GO:0006357,GO:0006355,is_a
GO:0006356,GO:0006360,regulates
GO:0006356,GO:0006355,is_a
GO:0032786,GO:0031328,is_a
GO:0032786,GO:0032784,is_a
GO:0032786,GO:0006354,positively_regulates
GO:0032786,GO:0051254,is_a
GO:0032784,GO:0006355,is_a
GO:0032784,GO:0006354,regulates
GO:0006368,GO:0006366,part_of
GO:0006368,GO:0006354,is_a
GO:0006362,GO:0006360,part_of
GO:0006362,GO:0006354,is_a
GO:0060567,GO:0043242,is_a
GO:0060567,GO:0031554,is_a
GO:0060567,GO:0045892,is_a
GO:0060567,GO:0006353,negatively_regulates
GO:0031554,GO:0043244,is_a
GO:0031554,GO:0006355,is_a
GO:0031554,GO:0006353,regulates
GO:0006386,GO:0006383,part_of
GO:0006386,GO:0006353,is_a
GO:0006369,GO:0006366,part_of
GO:0006369,GO:0006353,is_a
GO:0006363,GO:0006360,part_of
GO:0006363,GO:0006353,is_a
GO:0060260,GO:0043254,is_a
GO:0060260,GO:0006357,is_a
GO:0060260,GO:0006367,regulates
GO:0060260,GO:0006355,is_a
GO:0060260,GO:0006352,regulates
GO:0070897,GO:0065004,is_a
GO:0070897,GO:0006352,part_of
GO:0006384,GO:0006383,part_of
GO:0006384,GO:0006352,is_a
GO:0006367,GO:0006366,part_of
GO:0006367,GO:0006352,is_a
GO:0006361,GO:0006360,part_of
GO:0006361,GO:0006352,is_a
GO:0060195,GO:0042868,is_a
GO:0060195,GO:0045892,is_a
GO:0060195,GO:0006355,is_a
GO:0060195,GO:0006351,is_a
GO:0042797,GO:0006383,is_a
GO:0042797,GO:0006351,is_a
GO:0045893,GO:0010628,is_a
GO:0045893,GO:0010557,is_a
GO:0045893,GO:0031328,is_a
GO:0045893,GO:0006355,is_a
GO:0045893,GO:0006351,positively_regulates
GO:0045893,GO:0051254,is_a
GO:0045892,GO:0010629,is_a
GO:0045892,GO:2000113,is_a
GO:0045892,GO:0006355,is_a
GO:0045892,GO:0006351,negatively_regulates
GO:0045892,GO:0051253,is_a
GO:0009303,GO:0006351,is_a
GO:0009302,GO:0016074,is_a
GO:0009302,GO:0006351,is_a
GO:0006383,GO:0006351,is_a
GO:0006366,GO:0006351,is_a
GO:0006360,GO:0006351,is_a
GO:0006355,GO:0010468,is_a
GO:0006355,GO:0032774,regulates
GO:0006355,GO:2000112,is_a
GO:0006355,GO:0031326,is_a
GO:0006355,GO:0006351,regulates
GO:0006355,GO:0051252,is_a
GO:0006354,GO:0032774,is_a
GO:0006354,GO:0006351,part_of
GO:0006353,GO:0032774,is_a
GO:0006353,GO:0006351,part_of
GO:0006352,GO:0032774,is_a
GO:0006352,GO:0006351,part_of
GO:0001111,GO:0032774,is_a
GO:0001111,GO:0006366,part_of
GO:0001111,GO:0006351,part_of
GO:0006351,GO:0032774,is_a
GO:0006351,GO:0034645,is_a
GO:0006351,GO:0010467,part_of
GO:0061186,GO:0031936,is_a
GO:0061186,GO:0031935,is_a
GO:0061186,GO:0030466,regulates
GO:0031940,GO:0031938,is_a
GO:0031940,GO:0031937,is_a
GO:0031940,GO:0006348,positively_regulates
GO:0031939,GO:0031938,is_a
GO:0031939,GO:0031936,is_a
GO:0031939,GO:0006348,negatively_regulates
GO:0031938,GO:0031935,is_a
GO:0031938,GO:0006348,regulates
GO:0031937,GO:0048522,is_a
GO:0031937,GO:0031935,is_a
GO:0031937,GO:0006342,positively_regulates
GO:0031936,GO:0010628,is_a
GO:0031936,GO:0048523,is_a
GO:0031936,GO:0016458,is_a
GO:0031936,GO:0045893,is_a
GO:0031936,GO:0031935,is_a
GO:0031936,GO:0006342,negatively_regulates
GO:0031935,GO:0050794,is_a
GO:0031935,GO:0016458,regulates
GO:0031935,GO:0006355,is_a
GO:0031935,GO:0006342,regulates
GO:0030466,GO:0006342,is_a
GO:0006348,GO:0006342,is_a
GO:0006342,GO:0010468,is_a
GO:0006342,GO:0010629,is_a
GO:0006342,GO:0016458,is_a
GO:0006342,GO:0045892,is_a
GO:0070869,GO:0006342,part_of
GO:0070869,GO:0031507,is_a
GO:0043044,GO:0006338,is_a
GO:0031055,GO:0006338,is_a
GO:0006343,GO:0006342,part_of
GO:0006343,GO:0006338,is_a
GO:0006336,GO:0034724,is_a
GO:0006336,GO:0006334,is_a
GO:0060303,GO:0065008,is_a
GO:0060303,GO:0034728,is_a
GO:0043486,GO:0043044,is_a
GO:0043486,GO:0034728,is_a
GO:0042766,GO:0006338,is_a
GO:0042766,GO:0034728,is_a
GO:0016570,GO:0006464,is_a
GO:0016570,GO:0016568,is_a
GO:0006338,GO:0016568,is_a
GO:0006337,GO:0034623,is_a
GO:0006337,GO:0071824,is_a
GO:0006337,GO:0071845,part_of
GO:0006337,GO:0034728,is_a
GO:0006337,GO:0006333,part_of
GO:0006335,GO:0034728,is_a
GO:0006335,GO:0006333,is_a
GO:0006335,GO:0006334,is_a
GO:0034724,GO:0034728,is_a
GO:0034724,GO:0006333,is_a
GO:0090203,GO:0045944,is_a
GO:0090203,GO:0006325,is_a
GO:0070827,GO:0071842,is_a
GO:0070827,GO:0016043,is_a
GO:0070827,GO:0006325,is_a
GO:0034728,GO:0034621,is_a
GO:0034728,GO:0006325,is_a
GO:0034401,GO:0006355,is_a
GO:0034401,GO:0006325,is_a
GO:0016568,GO:0006325,is_a
GO:0006325,GO:0051276,is_a
GO:0006333,GO:0006325,is_a
GO:0016584,GO:0034728,is_a
GO:0016584,GO:0031497,is_a
GO:0031507,GO:0006338,is_a
GO:0031507,GO:0006325,is_a
GO:0031507,GO:0031497,is_a
GO:0006334,GO:0065004,is_a
GO:0006334,GO:0034728,is_a
GO:0006334,GO:0031497,part_of
GO:0010032,GO:0070192,is_a
GO:0010032,GO:0030261,is_a
GO:0090139,GO:0006323,is_a
GO:0031497,GO:0071844,is_a
GO:0031497,GO:0006333,is_a
GO:0031497,GO:0006323,part_of
GO:0030261,GO:0051276,is_a
GO:0030261,GO:0006323,is_a
GO:0000728,GO:0007534,part_of
GO:0000728,GO:0090305,is_a
GO:0000728,GO:0048610,is_a
GO:0006311,GO:0007127,part_of
GO:0006311,GO:0022402,is_a
GO:0006311,GO:0035822,is_a
GO:0006316,GO:0006314,is_a
GO:0006315,GO:0006314,is_a
GO:0006296,GO:0033683,is_a
GO:0006295,GO:0033683,is_a
GO:0000710,GO:0007127,part_of
GO:0000710,GO:0022402,is_a
GO:0000710,GO:0006298,is_a
GO:0070911,GO:0006289,is_a
GO:0033683,GO:0006289,part_of
GO:0033683,GO:0090305,is_a
GO:0006283,GO:0006289,is_a
GO:0000715,GO:0051276,is_a
GO:0000715,GO:0006289,part_of
GO:0030543,GO:0030541,is_a
GO:0006276,GO:0009987,is_a
GO:0030541,GO:0006276,is_a
GO:0010571,GO:0033261,is_a
GO:0010571,GO:2000105,is_a
GO:0010571,GO:0090329,is_a
GO:0010571,GO:0033260,regulates
GO:0006273,GO:0006271,is_a
GO:0006272,GO:0006271,is_a
GO:0090297,GO:0010821,is_a
GO:0090297,GO:2000105,is_a
GO:0090297,GO:0090329,is_a
GO:0090297,GO:0006264,regulates
GO:2000105,GO:0090329,is_a
GO:2000105,GO:0045740,is_a
GO:2000105,GO:0006261,positively_regulates
GO:2000104,GO:0090329,is_a
GO:2000104,GO:0008156,is_a
GO:2000104,GO:0006261,negatively_regulates
GO:0090329,GO:0006275,is_a
GO:0090329,GO:0006261,regulates
GO:0071163,GO:0065004,is_a
GO:0071163,GO:0033260,has_part
GO:0071163,GO:0006261,part_of
GO:0033260,GO:0051320,part_of
GO:0033260,GO:0006261,is_a
GO:0006268,GO:0032508,is_a
GO:0006268,GO:0033260,has_part
GO:0006268,GO:0006261,part_of
GO:0006267,GO:0065004,is_a
GO:0006267,GO:0033260,has_part
GO:0006267,GO:0006261,part_of
GO:0070987,GO:0006301,is_a
GO:0070987,GO:0071897,is_a
GO:0032392,GO:0071103,is_a
GO:0006323,GO:0071842,is_a
GO:0006323,GO:0071103,is_a
GO:0070896,GO:0010530,is_a
GO:0070896,GO:0010528,is_a
GO:0070896,GO:0070893,regulates
GO:0070896,GO:0051054,is_a
GO:0070896,GO:0051052,is_a
GO:0048478,GO:2000104,is_a
GO:0048478,GO:0045005,is_a
GO:0043111,GO:2000104,is_a
GO:0043111,GO:0045005,is_a
GO:0031297,GO:0006974,is_a
GO:0031297,GO:0045005,is_a
GO:0043007,GO:0043570,is_a
GO:0035753,GO:0043570,is_a
GO:0070893,GO:0032196,is_a
GO:0070893,GO:0015074,is_a
GO:0031495,GO:0045595,is_a
GO:0031495,GO:0030154,is_a
GO:0031495,GO:2000241,is_a
GO:0031495,GO:0050793,is_a
GO:0031495,GO:0048523,is_a
GO:0031495,GO:0048519,is_a
GO:0031495,GO:0032502,is_a
GO:0031495,GO:0007533,regulates
GO:0031495,GO:0051053,is_a
GO:0031495,GO:0051052,is_a
GO:0007534,GO:0035822,is_a
GO:0007534,GO:0006312,is_a
GO:0007534,GO:0007533,part_of
GO:0007534,GO:0048610,is_a
GO:0007131,GO:0007127,part_of
GO:0007131,GO:0022402,is_a
GO:0007131,GO:0006310,is_a
GO:0071139,GO:0051304,is_a
GO:0071139,GO:0006310,part_of
GO:0042150,GO:0006310,is_a
GO:0035822,GO:0006310,is_a
GO:0006314,GO:0006310,is_a
GO:0006312,GO:0006310,is_a
GO:0000713,GO:0007127,part_of
GO:0000713,GO:0022402,is_a
GO:0000713,GO:0030491,is_a
GO:0000713,GO:0006310,part_of
GO:0006285,GO:0006284,part_of
GO:0006285,GO:0006308,is_a
GO:0045004,GO:0045005,is_a
GO:0045004,GO:0006281,is_a
GO:0006302,GO:0006281,is_a
GO:0006301,GO:0006281,is_a
GO:0006298,GO:0006281,is_a
GO:0006289,GO:0006281,is_a
GO:0006284,GO:0006281,is_a
GO:0006282,GO:2001020,is_a
GO:0006282,GO:0006281,regulates
GO:0006282,GO:0051052,is_a
GO:0000719,GO:0006281,is_a
GO:0032297,GO:2000104,is_a
GO:0032297,GO:0030174,is_a
GO:0032297,GO:0006270,negatively_regulates
GO:0030174,GO:0090329,is_a
GO:0030174,GO:0006270,regulates
GO:0045740,GO:0010557,is_a
GO:0045740,GO:0031328,is_a
GO:0045740,GO:0006275,is_a
GO:0045740,GO:0006260,positively_regulates
GO:0045740,GO:0051054,is_a
GO:0008156,GO:2000113,is_a
GO:0008156,GO:0006275,is_a
GO:0008156,GO:0006260,negatively_regulates
GO:0008156,GO:0051053,is_a
GO:0006279,GO:0006260,is_a
GO:0006278,GO:0006260,is_a
GO:0006275,GO:2000112,is_a
GO:0006275,GO:0006260,regulates
GO:0006275,GO:0051052,is_a
GO:0006261,GO:0006260,is_a
GO:0097046,GO:0090329,is_a
GO:0097046,GO:0033260,has_part
GO:0097046,GO:0006261,part_of
GO:0097046,GO:0006259,is_a
GO:0006307,GO:0043412,is_a
GO:0006307,GO:0006281,part_of
GO:0006307,GO:0006259,is_a
GO:0051103,GO:0006281,part_of
GO:0051103,GO:0006259,is_a
GO:0006271,GO:0033260,has_part
GO:0006271,GO:0006261,part_of
GO:0006271,GO:0006259,is_a
GO:0071919,GO:0006259,is_a
GO:0071897,GO:0034645,is_a
GO:0071897,GO:0006260,has_part
GO:0071897,GO:0006259,is_a
GO:0071103,GO:0006259,is_a
GO:0045005,GO:0033260,has_part
GO:0045005,GO:0006261,part_of
GO:0045005,GO:0006259,is_a
GO:0043570,GO:0051276,is_a
GO:0043570,GO:0006259,is_a
GO:0043137,GO:0006401,is_a
GO:0043137,GO:0033567,part_of
GO:0043137,GO:0006259,is_a
GO:0042262,GO:0031668,is_a
GO:0042262,GO:0033554,is_a
GO:0042262,GO:0006259,is_a
GO:0042148,GO:0006310,part_of
GO:0042148,GO:0006259,is_a
GO:0033567,GO:0006273,part_of
GO:0033567,GO:0006259,is_a
GO:0030491,GO:0006259,is_a
GO:0015074,GO:0006259,is_a
GO:0007533,GO:0006259,is_a
GO:0007533,GO:0007531,is_a
GO:0007533,GO:0022413,is_a
GO:0006310,GO:0006259,is_a
GO:0006308,GO:0044265,is_a
GO:0006308,GO:0006259,is_a
GO:0006297,GO:0006289,part_of
GO:0006297,GO:0006259,is_a
GO:0006287,GO:0006284,part_of
GO:0006287,GO:0006259,is_a
GO:0006281,GO:0006974,is_a
GO:0006281,GO:0006259,is_a
GO:0006270,GO:0022402,has_part
GO:0006270,GO:0033260,has_part
GO:0006270,GO:0006261,has_part
GO:0006270,GO:0006259,is_a
GO:0006269,GO:0032774,is_a
GO:0006269,GO:0006273,has_part
GO:0006269,GO:0006272,has_part
GO:0006269,GO:0033260,has_part
GO:0006269,GO:0006261,part_of
GO:0006269,GO:0006259,is_a
GO:0006265,GO:0071103,is_a
GO:0006265,GO:0006259,is_a
GO:0006260,GO:0034645,is_a
GO:0006260,GO:0006259,is_a
GO:0044205,GO:0006222,is_a
GO:0006235,GO:0009202,is_a
GO:0006235,GO:0009211,is_a
GO:0006235,GO:0009221,is_a
GO:0006235,GO:0009148,is_a
GO:0006231,GO:0009263,is_a
GO:0006231,GO:0009124,is_a
GO:0006231,GO:0009262,is_a
GO:0006231,GO:0009123,is_a
GO:0006231,GO:0009221,is_a
GO:0006231,GO:0009130,is_a
GO:0006231,GO:0009219,is_a
GO:0009211,GO:0009200,is_a
GO:0009211,GO:0009219,is_a
GO:0009211,GO:0009147,is_a
GO:0009221,GO:0009263,is_a
GO:0009221,GO:0009219,is_a
GO:0009221,GO:0006221,is_a
GO:0009148,GO:0009142,is_a
GO:0009148,GO:0009147,is_a
GO:0009148,GO:0006221,is_a
GO:0046081,GO:0072529,is_a
GO:0046081,GO:0009204,is_a
GO:0046081,GO:0009143,is_a
GO:0046081,GO:0009211,is_a
GO:0046081,GO:0009219,is_a
GO:0046081,GO:0009147,is_a
GO:0046081,GO:0006220,is_a
GO:0046081,GO:0009166,is_a
GO:0006233,GO:0009263,is_a
GO:0006233,GO:0009186,is_a
GO:0006233,GO:0009133,is_a
GO:0006233,GO:0009132,is_a
GO:0006233,GO:0009221,is_a
GO:0006233,GO:0009219,is_a
GO:0006233,GO:0006220,is_a
GO:0006233,GO:0006221,is_a
GO:0006227,GO:0009263,is_a
GO:0006227,GO:0009186,is_a
GO:0006227,GO:0009133,is_a
GO:0006227,GO:0009132,is_a
GO:0006227,GO:0009221,is_a
GO:0006227,GO:0009219,is_a
GO:0006227,GO:0006220,is_a
GO:0006227,GO:0006221,is_a
GO:0009220,GO:0009260,is_a
GO:0009220,GO:0009259,is_a
GO:0009220,GO:0006220,is_a
GO:0009220,GO:0006221,is_a
GO:0009130,GO:0009124,is_a
GO:0009130,GO:0009123,is_a
GO:0009130,GO:0006220,is_a
GO:0009130,GO:0006221,is_a
GO:0009219,GO:0009262,is_a
GO:0009219,GO:0006220,is_a
GO:0009147,GO:0009141,is_a
GO:0009147,GO:0006220,is_a
GO:0006220,GO:0072527,is_a
GO:0006220,GO:0009117,is_a
GO:0006221,GO:0018130,is_a
GO:0006221,GO:0072527,is_a
GO:0006221,GO:0044271,is_a
GO:0006221,GO:0006220,is_a
GO:0006221,GO:0009165,is_a
GO:0046087,GO:0046131,is_a
GO:0006241,GO:0009201,is_a
GO:0006241,GO:0009199,is_a
GO:0006241,GO:0009148,is_a
GO:0006241,GO:0009220,is_a
GO:0006241,GO:0009147,is_a
GO:0006241,GO:0046131,is_a
GO:0006228,GO:0046131,is_a
GO:0006222,GO:0009156,is_a
GO:0006222,GO:0009161,is_a
GO:0006222,GO:0009220,is_a
GO:0006222,GO:0009130,is_a
GO:0006222,GO:0046131,is_a
GO:0009972,GO:0042454,is_a
GO:0009972,GO:0046087,is_a
GO:0009972,GO:0046135,is_a
GO:0009972,GO:0046131,is_a
GO:0046132,GO:0006213,is_a
GO:0046132,GO:0046131,is_a
GO:0046132,GO:0042455,is_a
GO:0006217,GO:0046135,is_a
GO:0006217,GO:0006213,is_a
GO:0006217,GO:0009116,is_a
GO:0006217,GO:0009164,is_a
GO:0046135,GO:0072529,is_a
GO:0046135,GO:0006213,is_a
GO:0046135,GO:0009164,is_a
GO:0006213,GO:0072527,is_a
GO:0006213,GO:0009116,is_a
GO:0046131,GO:0009119,is_a
GO:0046131,GO:0006213,is_a
GO:0046107,GO:0019860,is_a
GO:0046107,GO:0019856,is_a
GO:0006207,GO:0019856,is_a
GO:0006212,GO:0072529,is_a
GO:0006212,GO:0019860,is_a
GO:0006212,GO:0006206,is_a
GO:0006212,GO:0046113,is_a
GO:0019860,GO:0006206,is_a
GO:0019858,GO:0006206,is_a
GO:0019856,GO:0006206,is_a
GO:0019856,GO:0046112,is_a
GO:0006206,GO:0072527,is_a
GO:0006206,GO:0009112,is_a
GO:0043462,GO:0033121,is_a
GO:0043462,GO:0051336,is_a
GO:0006188,GO:0009168,is_a
GO:0006188,GO:0009167,is_a
GO:0006189,GO:0006188,is_a
GO:0006184,GO:0046039,is_a
GO:0006184,GO:0009207,is_a
GO:0003400,GO:0033043,is_a
GO:0003400,GO:0048199,regulates
GO:0003400,GO:0048208,regulates
GO:0003400,GO:0060628,is_a
GO:0003400,GO:0032386,is_a
GO:0003400,GO:0060627,is_a
GO:0003400,GO:0006184,is_a
GO:0006177,GO:0046037,is_a
GO:0006177,GO:0009168,is_a
GO:0006166,GO:0046129,is_a
GO:0006166,GO:0043094,is_a
GO:0006166,GO:0043101,is_a
GO:0006190,GO:0046102,is_a
GO:0006190,GO:0046129,is_a
GO:0006190,GO:0006166,is_a
GO:0032265,GO:0009168,is_a
GO:0032265,GO:0032261,is_a
GO:0032264,GO:0006188,is_a
GO:0032264,GO:0032261,is_a
GO:0032263,GO:0006177,is_a
GO:0032263,GO:0032261,is_a
GO:0009168,GO:0009156,is_a
GO:0009168,GO:0009167,is_a
GO:0009168,GO:0009152,is_a
GO:0009168,GO:0009127,is_a
GO:0009205,GO:0009199,is_a
GO:0009205,GO:0009150,is_a
GO:0009205,GO:0009144,is_a
GO:0009167,GO:0009161,is_a
GO:0009167,GO:0009150,is_a
GO:0009167,GO:0009126,is_a
GO:0009207,GO:0009199,is_a
GO:0009207,GO:0009143,is_a
GO:0009207,GO:0009259,is_a
GO:0009207,GO:0009205,is_a
GO:0009207,GO:0009146,is_a
GO:0009207,GO:0009150,is_a
GO:0009207,GO:0006195,is_a
GO:0009207,GO:0009166,is_a
GO:0009146,GO:0009143,is_a
GO:0009146,GO:0009144,is_a
GO:0009146,GO:0006195,is_a
GO:0006198,GO:0009187,is_a
GO:0006198,GO:0009123,is_a
GO:0006198,GO:0046058,is_a
GO:0006198,GO:0006195,is_a
GO:0006198,GO:0009166,is_a
GO:0009206,GO:0009201,is_a
GO:0009206,GO:0009142,is_a
GO:0009206,GO:0009205,is_a
GO:0009206,GO:0009152,is_a
GO:0009206,GO:0009144,is_a
GO:0009206,GO:0006164,is_a
GO:0032261,GO:0043173,is_a
GO:0032261,GO:0006164,is_a
GO:0032261,GO:0043101,is_a
GO:0009152,GO:0009260,is_a
GO:0009152,GO:0009150,is_a
GO:0009152,GO:0006164,is_a
GO:0009127,GO:0009124,is_a
GO:0009127,GO:0009126,is_a
GO:0009127,GO:0006164,is_a
GO:0006171,GO:0009187,is_a
GO:0006171,GO:0009124,is_a
GO:0006171,GO:0046058,is_a
GO:0006171,GO:0006164,is_a
GO:0035863,GO:0009204,is_a
GO:0035863,GO:0009200,is_a
GO:0035863,GO:0009146,is_a
GO:0035863,GO:0009144,is_a
GO:0035863,GO:0006195,is_a
GO:0035863,GO:0006163,is_a
GO:0006172,GO:0009260,is_a
GO:0006172,GO:0009133,is_a
GO:0006172,GO:0009259,is_a
GO:0006172,GO:0009132,is_a
GO:0006172,GO:0009152,is_a
GO:0006172,GO:0009150,is_a
GO:0006172,GO:0006163,is_a
GO:0006172,GO:0006164,is_a
GO:0046058,GO:0009187,is_a
GO:0046058,GO:0006163,is_a
GO:0009150,GO:0009259,is_a
GO:0009150,GO:0006163,is_a
GO:0009144,GO:0009141,is_a
GO:0009144,GO:0006163,is_a
GO:0009126,GO:0009123,is_a
GO:0009126,GO:0006163,is_a
GO:0006195,GO:0072523,is_a
GO:0006195,GO:0006163,is_a
GO:0006195,GO:0009166,is_a
GO:0006163,GO:0072521,is_a
GO:0006163,GO:0009117,is_a
GO:0006164,GO:0072522,is_a
GO:0006164,GO:0006163,is_a
GO:0006164,GO:0009165,is_a
GO:0015961,GO:0046128,is_a
GO:0015961,GO:0046130,is_a
GO:0046115,GO:0008617,is_a
GO:0046115,GO:0046130,is_a
GO:0046130,GO:0072523,is_a
GO:0046130,GO:0042454,is_a
GO:0046130,GO:0046128,is_a
GO:0046130,GO:0009164,is_a
GO:0006148,GO:0046102,is_a
GO:0006148,GO:0046130,is_a
GO:0046084,GO:0046083,is_a
GO:0046084,GO:0009113,is_a
GO:0043096,GO:0009113,is_a
GO:0043096,GO:0043101,is_a
GO:0043103,GO:0043096,is_a
GO:0043103,GO:0006144,is_a
GO:0043103,GO:0009113,is_a
GO:0006146,GO:0072523,is_a
GO:0006146,GO:0046083,is_a
GO:0006146,GO:0006144,is_a
GO:0006146,GO:0046113,is_a
GO:0046098,GO:0006144,is_a
GO:0046083,GO:0006144,is_a
GO:0006144,GO:0072521,is_a
GO:0006144,GO:0009112,is_a
GO:0009113,GO:0046148,is_a
GO:0009113,GO:0006144,is_a
GO:0009113,GO:0046112,is_a
GO:0030818,GO:0009187,is_a
GO:0030818,GO:0031327,is_a
GO:0030818,GO:0006171,negatively_regulates
GO:0030818,GO:0046058,is_a
GO:0030818,GO:0030817,is_a
GO:0030818,GO:0045980,is_a
GO:0030818,GO:0009165,is_a
GO:0033121,GO:0031329,is_a
GO:0033121,GO:0006195,regulates
GO:0033121,GO:0009166,regulates
GO:0033121,GO:0006140,is_a
GO:0030817,GO:0009187,regulates
GO:0030817,GO:0031326,is_a
GO:0030817,GO:0006171,regulates
GO:0030817,GO:0046058,regulates
GO:0030817,GO:0009165,regulates
GO:0030817,GO:0006140,is_a
GO:0090305,GO:0090304,is_a
GO:0016070,GO:0044260,is_a
GO:0016070,GO:0090304,is_a
GO:0006259,GO:0044260,is_a
GO:0006259,GO:0090304,is_a
GO:0009116,GO:0055086,is_a
GO:0009117,GO:0055086,is_a
GO:0009112,GO:0046483,is_a
GO:0009112,GO:0006725,is_a
GO:0009112,GO:0055086,is_a
GO:0051254,GO:0010604,is_a
GO:0051254,GO:0016070,positively_regulates
GO:0051254,GO:0051252,is_a
GO:0051254,GO:0045935,is_a
GO:0051054,GO:0010604,is_a
GO:0051054,GO:0006259,positively_regulates
GO:0051054,GO:0051052,is_a
GO:0051054,GO:0045935,is_a
GO:0051253,GO:0010605,is_a
GO:0051253,GO:0016070,negatively_regulates
GO:0051253,GO:0051252,is_a
GO:0051253,GO:0045934,is_a
GO:0051053,GO:0010605,is_a
GO:0051053,GO:0006259,negatively_regulates
GO:0051053,GO:0051052,is_a
GO:0051053,GO:0045934,is_a
GO:0045980,GO:0009117,negatively_regulates
GO:0045980,GO:0006140,is_a
GO:0045980,GO:0045934,is_a
GO:0009166,GO:0009117,is_a
GO:0009166,GO:0034655,is_a
GO:0009164,GO:0046700,is_a
GO:0009164,GO:0009116,is_a
GO:0009164,GO:0034655,is_a
GO:0046113,GO:0046700,is_a
GO:0046113,GO:0009112,is_a
GO:0046113,GO:0034655,is_a
GO:0043101,GO:0072522,is_a
GO:0043101,GO:0043094,is_a
GO:0043101,GO:0034654,is_a
GO:0042455,GO:0009119,is_a
GO:0042455,GO:0009116,is_a
GO:0042455,GO:0034654,is_a
GO:0009165,GO:0009117,is_a
GO:0009165,GO:0034654,is_a
GO:0046112,GO:0009112,is_a
GO:0046112,GO:0034654,is_a
GO:0008655,GO:0043094,is_a
GO:0008655,GO:0034654,is_a
GO:0051252,GO:0060255,is_a
GO:0051252,GO:0016070,regulates
GO:0051252,GO:0019219,is_a
GO:0051052,GO:0060255,is_a
GO:0051052,GO:0006259,regulates
GO:0051052,GO:0019219,is_a
GO:0045984,GO:0006206,regulates
GO:0045984,GO:0045934,is_a
GO:0045984,GO:0019219,is_a
GO:0006140,GO:0009117,regulates
GO:0006140,GO:0019219,is_a
GO:0090304,GO:0006139,is_a
GO:0055086,GO:0044281,is_a
GO:0055086,GO:0006139,is_a
GO:0045935,GO:0031325,is_a
GO:0045935,GO:0051173,is_a
GO:0045935,GO:0019219,is_a
GO:0045935,GO:0006139,positively_regulates
GO:0045934,GO:0031324,is_a
GO:0045934,GO:0009892,is_a
GO:0045934,GO:0051171,is_a
GO:0045934,GO:0006807,is_a
GO:0045934,GO:0019219,is_a
GO:0045934,GO:0006139,negatively_regulates
GO:0034655,GO:0044270,is_a
GO:0034655,GO:0006139,is_a
GO:0034654,GO:0044271,is_a
GO:0034654,GO:0006139,is_a
GO:0019219,GO:0080090,is_a
GO:0019219,GO:0031323,is_a
GO:0019219,GO:0051171,is_a
GO:0019219,GO:0006139,regulates
GO:0006139,GO:0044238,is_a
GO:0006139,GO:0034641,is_a
GO:0009225,GO:0006139,is_a
GO:0006106,GO:0043648,is_a
GO:0006103,GO:0043648,is_a
GO:0019551,GO:0006538,is_a
GO:0019551,GO:0006106,is_a
GO:0019551,GO:0006103,is_a
GO:0035959,GO:0010565,is_a
GO:0035959,GO:0045944,is_a
GO:0035959,GO:0006357,is_a
GO:0035959,GO:0006097,is_a
GO:0035959,GO:0010676,is_a
GO:0035959,GO:0010675,is_a
GO:0072363,GO:0045944,is_a
GO:0072363,GO:0006357,is_a
GO:0072363,GO:0006110,is_a
GO:0035948,GO:0045944,is_a
GO:0035948,GO:0006357,is_a
GO:0035948,GO:0045722,is_a
GO:0035948,GO:0006111,is_a
GO:0043457,GO:0045333,regulates
GO:0043457,GO:0043467,is_a
GO:0022904,GO:0045333,part_of
GO:0022904,GO:0022900,is_a
GO:0045333,GO:0015980,is_a
GO:0006113,GO:0015980,is_a
GO:0006112,GO:0015980,is_a
GO:0042775,GO:0022904,is_a
GO:0042775,GO:0006119,part_of
GO:0015986,GO:0044237,is_a
GO:0015986,GO:0015992,is_a
GO:0015986,GO:0034220,is_a
GO:0015986,GO:0016310,has_part
GO:0015986,GO:0006754,is_a
GO:0015986,GO:0006119,has_part
GO:0015986,GO:0006091,is_a
GO:0043467,GO:0031323,is_a
GO:0043467,GO:0006091,regulates
GO:0022900,GO:0055114,is_a
GO:0022900,GO:0006091,is_a
GO:0015980,GO:0055114,is_a
GO:0015980,GO:0006091,is_a
GO:0006119,GO:0016310,is_a
GO:0006119,GO:0006091,is_a
GO:0006091,GO:0044237,is_a
GO:0006090,GO:0032787,is_a
GO:0006089,GO:0032787,is_a
GO:0006086,GO:0006090,is_a
GO:0006086,GO:0006085,is_a
GO:0006099,GO:0009060,part_of
GO:0006099,GO:0051187,is_a
GO:0006099,GO:0006732,is_a
GO:0006099,GO:0006084,is_a
GO:0019287,GO:0006644,is_a
GO:0019287,GO:0008299,part_of
GO:0019287,GO:0008654,is_a
GO:0019287,GO:0006084,is_a
GO:0006084,GO:0006732,is_a
GO:0006085,GO:0009108,is_a
GO:0006085,GO:0006084,is_a
GO:0030636,GO:0006083,is_a
GO:0030636,GO:0019413,is_a
GO:0019654,GO:0006113,is_a
GO:0019654,GO:0006083,is_a
GO:0006083,GO:0032787,is_a
GO:0019413,GO:0006083,is_a
GO:0019413,GO:0046394,is_a
GO:0019752,GO:0042180,is_a
GO:0019752,GO:0006082,is_a
GO:0046395,GO:0044282,is_a
GO:0046395,GO:0044248,is_a
GO:0046395,GO:0019752,is_a
